timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate,memory_utilization,memory_used_MiB,memory_total_MiB,memory_free_MiB,memory_bandwidth_pct
50.7648549079895,Strategy2,17.48,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
51.034629821777344,Strategy2,16.6,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
51.30491900444031,Strategy2,15.99,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
51.58610391616821,Strategy2,15.35,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
51.85515904426575,Strategy2,17.46,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
52.126060009002686,Strategy2,16.2,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
52.39804267883301,Strategy2,16.32,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
52.669076681137085,Strategy2,17.3,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
52.938756704330444,Strategy2,16.69,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
53.209561586380005,Strategy2,15.94,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
53.48503923416138,Strategy2,15.16,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
53.757744789123535,Strategy2,17.05,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
54.02830743789673,Strategy2,16.52,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
54.29886341094971,Strategy2,15.65,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
54.57053351402283,Strategy2,17.52,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
54.839869022369385,Strategy2,16.93,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
55.10981845855713,Strategy2,16.06,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
55.38159990310669,Strategy2,15.98,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
55.651315450668335,Strategy2,17.1,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
55.92166328430176,Strategy2,15.97,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
56.19356322288513,Strategy2,15.25,0.0,300.0,405.0,41.0,P8,0.0,101.0,8192.0,7687.0,0.0
56.57391285896301,Strategy2,38.36,0.0,1470.0,6801.0,43.0,P0,0.0,101.0,8192.0,7687.0,0.0
56.853578090667725,Strategy2,49.03,4.0,1470.0,7000.0,43.0,P0,0.0,101.0,8192.0,7687.0,0.0
57.074917793273926,Strategy2,49.32,4.0,1470.0,7000.0,43.0,P0,0.0,101.0,8192.0,7687.0,0.0
57.295990228652954,Strategy2,49.18,4.0,1470.0,7000.0,43.0,P0,0.0,101.0,8192.0,7687.0,0.0
57.51752686500549,Strategy2,48.94,4.0,1470.0,7000.0,43.0,P0,0.0,101.0,8192.0,7687.0,0.0
57.74180054664612,Strategy2,49.21,0.0,660.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
58.00081157684326,Strategy2,18.57,0.0,660.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
